RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,CustomerType,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ProductPrice,SupplierPrice,SalesID
4737,CA-2015-155054,2015-06-13,2015-06-19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,2984.0,2,0.0,1342.0,1492.0,821.0,S0000004737
4738,CA-2015-155054,2015-06-13,2015-06-19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,6798.0,2,0.0,1495.0,3399.0,2651.0,S0000004738
4739,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",6106.0,2,0.0,2808.0,3053.0,1648.0,S0000004739
4740,CA-2015-105725,2015-02-18,2015-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,3554.0,1,0.2,-88.0,4443.0,3643.0,S0000004740
4741,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,996.0,2,0.0,458.0,498.0,269.0,S0000004741
4742,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",921.0,3,0.0,230.0,307.0,229.0,S0000004742
4743,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,2793.0,3,0.0,809.0,931.0,661.0,S0000004743
4744,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,790.0,2,0.0,252.0,395.0,269.0,S0000004744
4745,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,22116.0,4,0.0,5750.0,5529.0,4090.0,S0000004745
4746,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,12796.0,2,0.0,6270.0,6398.0,3263.0,S0000004746
4747,CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1869.0,3,0.0,915.0,623.0,318.0,S0000004747
4748,CA-2016-120005,2016-03-03,2016-03-03,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",2535.0,3,0.0,760.0,844.0,592.0,S0000004748
4749,CA-2016-120005,2016-03-03,2016-03-03,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",3528.0,3,0.0,1199.0,1176.0,776.0,S0000004749
4750,CA-2016-123526,2016-12-24,2016-12-25,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,3340.0,5,0.0,1603.0,668.0,347.0,S0000004750
4751,CA-2016-127649,2016-10-07,2016-10-09,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,83760.0,3,0.2,6282.0,34900.0,25826.0,S0000004751
4752,CA-2016-159989,2016-12-09,2016-12-13,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4068.0,3,0.2,-915.0,1695.0,1661.0,S0000004752
4753,CA-2017-103499,2017-11-20,2017-11-24,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,20956.0,2,0.2,-2357.0,13097.0,11657.0,S0000004753
4754,US-2015-167220,2015-12-12,2015-12-16,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,2236.0,4,0.2,643.0,699.0,398.0,S0000004754
4755,CA-2017-126354,2017-02-03,2017-02-08,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,388.0,2,0.7,-258.0,647.0,324.0,S0000004755
4756,CA-2017-126354,2017-02-03,2017-02-08,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,11529.0,3,0.2,4035.0,4804.0,2498.0,S0000004756
4757,CA-2017-169817,2017-09-21,2017-09-25,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,190.0,2,0.7,-152.0,318.0,172.0,S0000004757
4758,US-2017-144582,2017-04-30,2017-05-05,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,4337.0,7,0.8,-6939.0,3098.0,1611.0,S0000004758
4759,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,78396.0,4,0.0,21950.0,19599.0,14111.0,S0000004759
4760,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,4889.0,2,0.2,1833.0,3056.0,1528.0,S0000004760
4761,CA-2014-121573,2014-11-03,2014-11-07,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",785.0,2,0.2,284.0,491.0,250.0,S0000004761
4762,CA-2016-117660,2016-12-30,2017-01-04,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,590.0,2,0.2,199.0,369.0,196.0,S0000004762
4763,CA-2016-117660,2016-12-30,2017-01-04,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,1371.0,2,0.2,102.0,857.0,634.0,S0000004763
4764,CA-2014-112851,2014-09-17,2014-09-21,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",18294.0,3,0.0,8598.0,6098.0,3232.0,S0000004764
4765,CA-2017-123701,2017-11-24,2017-11-27,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,2776.0,4,0.0,999.0,694.0,444.0,S0000004765
4766,CA-2015-118227,2015-04-24,2015-04-28,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",2599.0,1,0.0,753.0,2599.0,1845.0,S0000004766
4767,CA-2015-123155,2015-03-09,2015-03-12,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,11352.0,5,0.2,2979.0,2838.0,1673.0,S0000004767
4768,CA-2015-123155,2015-03-09,2015-03-12,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,35988.0,3,0.2,2249.0,14994.0,11246.0,S0000004768
4769,CA-2017-158883,2017-06-02,2017-06-03,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,2534.0,4,0.2,918.0,792.0,404.0,S0000004769
4770,US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,1195.0,3,0.2,418.0,498.0,259.0,S0000004770
4771,US-2016-114888,2016-09-19,2016-09-24,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,624.0,3,0.0,187.0,208.0,146.0,S0000004771
4772,US-2014-167262,2014-10-31,2014-11-03,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,74233.0,8,0.2,8351.0,11599.0,8235.0,S0000004772
4773,CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,646.0,1,0.6,-404.0,1616.0,1050.0,S0000004773
4774,CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,1152.0,5,0.2,417.0,288.0,147.0,S0000004774
4775,CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,22238.0,2,0.2,1667.0,13899.0,10285.0,S0000004775
4776,CA-2017-108091,2017-11-16,2017-11-21,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,2336.0,4,0.0,607.0,584.0,432.0,S0000004776
4777,CA-2016-101630,2016-02-19,2016-02-23,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,867.0,3,0.0,407.0,289.0,153.0,S0000004777
4778,CA-2016-101630,2016-02-19,2016-02-23,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,2571.0,3,0.0,668.0,857.0,634.0,S0000004778
4779,CA-2017-132346,2017-11-07,2017-11-11,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,10094.0,7,0.0,3331.0,1442.0,966.0,S0000004779
4780,CA-2014-150301,2014-07-08,2014-07-10,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",6388.0,1,0.1,1064.0,7098.0,5324.0,S0000004780
4781,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",68314.0,4,0.3,0.0,24398.0,17079.0,S0000004781
4782,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",147.0,3,0.8,-221.0,246.0,123.0,S0000004782
4783,CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,4071.0,7,0.2,356.0,727.0,531.0,S0000004783
4784,US-2017-147984,2017-01-28,2017-02-01,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,27989.0,5,0.0,13715.0,5598.0,2855.0,S0000004784
4785,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,1312.0,5,0.2,114.0,328.0,239.0,S0000004785
4786,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",6957.0,4,0.7,-14379.0,5798.0,5334.0,S0000004786
4787,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,422.0,3,0.2,47.0,176.0,125.0,S0000004787
4788,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,5808.0,4,0.2,-653.0,1814.0,1614.0,S0000004788
4789,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",5241.0,9,0.2,1506.0,728.0,415.0,S0000004789
4790,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,5492.0,5,0.2,1098.0,1373.0,878.0,S0000004790
4791,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,36495.0,5,0.5,-24816.0,14597.0,12262.0,S0000004791
4792,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,8505.0,3,0.2,2870.0,3544.0,1878.0,S0000004792
4793,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,2769.0,3,0.2,969.0,1154.0,600.0,S0000004793
4794,US-2015-141684,2015-06-29,2015-07-04,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",2496.0,4,0.0,1123.0,624.0,343.0,S0000004794
4795,CA-2015-144722,2015-03-16,2015-03-23,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",4313.0,1,0.0,1811.0,4313.0,2502.0,S0000004795
4796,CA-2015-120516,2015-08-13,2015-08-17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,564.0,3,0.0,270.0,188.0,98.0,S0000004796
4797,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,5758.0,3,0.7,-4414.0,6398.0,3390.0,S0000004797
4798,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,3110.0,6,0.2,1088.0,648.0,337.0,S0000004798
4799,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",3019.0,3,0.2,830.0,1258.0,730.0,S0000004799
4800,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",4360.0,5,0.2,436.0,1090.0,785.0,S0000004800
4801,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,476.0,2,0.2,41.0,298.0,218.0,S0000004801
4802,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,1038.0,2,0.7,-761.0,1730.0,900.0,S0000004802
4803,US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,1339.0,8,0.7,-982.0,558.0,290.0,S0000004803
4804,CA-2017-136364,2017-07-13,2017-07-17,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,3959.0,1,0.4,-725.0,6598.0,4685.0,S0000004804
4805,CA-2017-136364,2017-07-13,2017-07-17,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,9100.0,9,0.2,1933.0,1264.0,796.0,S0000004805
4806,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,3794.0,2,0.0,1821.0,1897.0,986.0,S0000004806
4807,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,4280.0,10,0.0,1926.0,428.0,235.0,S0000004807
4808,CA-2015-137708,2015-11-22,2015-11-25,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",3363.0,3,0.0,1008.0,1121.0,785.0,S0000004808
4809,CA-2014-149055,2014-11-23,2014-11-28,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,6280.0,3,0.2,2119.0,2617.0,1387.0,S0000004809
4810,CA-2015-151589,2015-12-27,2015-12-30,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,19564.0,4,0.0,9195.0,4891.0,2592.0,S0000004810
4811,CA-2015-151589,2015-12-27,2015-12-30,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,23990.0,2,0.0,7197.0,11995.0,8396.0,S0000004811
4812,CA-2016-121370,2016-11-14,2016-11-19,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,38005.0,3,0.3,-2171.0,18098.0,13393.0,S0000004812
4813,CA-2016-121370,2016-11-14,2016-11-19,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,119997.0,4,0.4,17999.0,49999.0,25499.0,S0000004813
4814,CA-2016-121370,2016-11-14,2016-11-19,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",4857.0,3,0.2,971.0,2023.0,1295.0,S0000004814
4815,CA-2016-111696,2016-05-08,2016-05-10,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,1794.0,3,0.0,807.0,598.0,329.0,S0000004815
